external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
dd4aa805-7b4b-415c-925e-f71c480b349c,final-exam-26,SINGLE_CHOICE,DRAFT,,,A project manager is working on multiple projects. One project has new team members and is in its early stages. The other projects are in various states of execution for the following few weeks. How should the project manager develop the new project team over the following few weeks?,,,A,,Help team members create a set of agreed-on rules for working that encourage team cohesion.,,,TRUE,B,,Ask team members to engage in multiple team-building events to normalize the team.,,,FALSE,C,,Keep the team informed by sending short daily project status updates.,,,FALSE,D,,Engage in face-to-face personal conversations with each team member to build relationships.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dddc1eb6-aec1-4441-9dfa-5cac87cd12ca,final-exam-26,SINGLE_CHOICE,DRAFT,,,"An agile team excels in solving technical problems, but when the product owner requests creative or business-related ideas, the team is silent. Is this a problem?",,,A,,"Yes, specialist teams are prone to higher error rates.",,,FALSE,B,,"No, specialist teams are more effective than generalists.",,,FALSE,C,,"Yes, lack of diversity will limit the team's adaptability.",,,TRUE,D,,"No, the team performs better without distractions.",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38f92fdc-c3a4-43df-b1c9-521eb69d4b60,final-exam-26,MATCHING,DRAFT,,,Match each risk response with its primary purpose.,,,A,,Reduce the probability or impact of a risk,,(1) Mitigate,,B,,Shift risk ownership to a third party,,(2) Transfer,,C,,Take no immediate action beyond monitoring,,(3) Accept,,D,,Eliminate the threat entirely,,(4) Avoid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa3fa7b9-28b3-43e2-bb4e-03883b3f5125,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A company has hired an architectural excellence board with a mission to implement companywide programming architectures. The agile team, under the supervision of a project manager, continues to work on new and existing software products. What should the project manager do next?",,,A,,Inform the agile team that resulting changes will be postponed as long as possible.,,,FALSE,B,,"Be patient and wait until the board gives the team explicit instructions, then decide.",,,FALSE,C,,Speak with the product owner and development team about how this change affects the backlog.,,,TRUE,D,,Negotiate with the board to protect the team from disruption while making the team aware of organizational changes.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63715e87-a45c-423b-a6c8-325caa38ba27,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project manager observes that team members are feeling down after demos. Feedback from stakeholders is a constant concern for the team. As a result, the team rushes through product demos, and the interaction between the team and stakeholders is minimal. What should the project manager do next?",,,A,,"Meet with the stakeholders to find the root cause of their feedback, then work with them to rectify the problems.",,,FALSE,B,,Verify that project requirements are suitable and team members can do the work.,,,FALSE,C,,Coach the team to be more confident in their work and communicate more effectively with the stakeholders.,,,TRUE,D,,Consult the stakeholder engagement assessment matrix.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
060c05a3-1cf3-44dd-96bc-6862b1b38e95,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project team is working with an overseas contractor based in a country with three official languages. Every contractor on the team is multilingual, but the project team speaks only one of those languages. Team meetings continue to be held in the commonly shared language, but during project work meetings contractors speak with one another in a different language. When the project manager raises this issue in the following team meeting, the contractors express regret but explain they work better when they can communicate freely with one another. What should the project manager do next?",,,A,,"Require everyone to speak the same language all of the time, even though this will slow the pace of work.",,,FALSE,B,,Escalate this as an issue to the human resources department.,,,FALSE,C,,Obtain formal training or translation services.,,,FALSE,D,,Let the team discuss language requirements and make ground rules for team communication.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02dc621e-8f05-4a9d-a5cf-a74aca0b5ecd,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A team decides a hybrid approach using an iterative development approach fits the needs of the next phase in their project. Unfortunately, some team members do not have experience with iterative development. How should the project manager prepare this team for the next phase?",,,A,,Transition some of these team members to other teams and replace them with agile-trained team members.,,,FALSE,B,,Help ensure the project's contingency reserve can cover training for all team members.,,,FALSE,C,,"Create virtual training sessions for key team members, covering the main agile topics.",,,FALSE,D,,Identify and implement training in iterative development for the team members.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa10ea05-b50f-4ae2-ab63-6d9fe0fa8ebb,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project team has been efficiently delivering results on a product upgrade. The upgrade must be released in 3 months or a competitor’s new product will make theirs obsolete. Citing this reason, the product owner suddenly requests a feature revision; however, no one on the project team can do the work. The project sponsor is willing to extend the budget but cannot extend the schedule. What should the project manager do next?",,,A,,Meet the new demand by adding new team members.,,,TRUE,B,,Recommend suspending the project until a firm decision can be made.,,,FALSE,C,,Discuss options with the project owner and choose the best one.,,,FALSE,D,,Challenge the request and initiate customer research to determine if the new feature is desirable.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9935be13-d80f-435a-be59-ea226b022b4d,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project team has decided to adopt some agile practices during the final phase in a project. As the team discusses the phase, some team members disclose they have never worked with agile practices. What should the project manager do next?",,,A,,File a change request that addresses the agile training that team members lack.,,,FALSE,B,,"Escalate this as an issue to the project sponsor, as it is a companywide issue and a blocker for this project.",,,FALSE,C,,Ask the team members who have worked with agile to mentor the others.,,,FALSE,D,,Identify and provide agile training for team members.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f3e0da6-3580-4f79-939c-d9a03609e3fb,final-exam-26,MULTIPLE_CHOICE,DRAFT,,,A project has the following characteristics: 1) Schedule performance issues occur due to the low expertise levels of project team members. 2) Junior-level team members are not completing tasks in a timely manner. 3) Highly experienced project team members report that their junior colleagues are performing unnecessary tasks. Which two actions can the project manager take to enhance the performance of this project team? (Choose 2),,,A,,Meet with the team lead to discuss the situation and decide if escalation to the project sponsor is necessary.,,,FALSE,B,,Implement a whole-team training program to address efficient working and task completion.,,,FALSE,C,,Work collaboratively with the project team to design training and a checklist for task completion aligned with project goals.,,,TRUE,D,,Focus the junior project team members on the more basic tasks to boost overall team performance.,,,FALSE,E,,Schedule meetings with junior-level and senior-level project team members to determine what is causing project team members to not complete tasks.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f9abde5-68c6-49b2-9882-1377c0048f7e,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project manager provided training for the entire project team on new company processes during the kickoff phase of a project. One year later, project productivity is suffering because team members who were added later in the project do not have the same level of understanding. How should the project manager respond to this challenge?",,,A,,Instruct the newer team members to ask the long-term members for help when they do not understand something.,,,FALSE,B,,Hold an onboarding session with the new team members and ask experienced team members to act as mentors.,,,TRUE,C,,"Add new team members with the relevant experience, reassign the newer team members to other projects, and record turnover issues in the lessons learned register.",,,FALSE,D,,Recognize that this is a natural project progression and revise the schedule to allow for the slight decrease in productivity.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb8a9578-1d98-4893-998e-ecea19313cf4,final-exam-26,SINGLE_CHOICE,DRAFT,,,"Following are the characteristics of a technology development project: The project requires a highly skilled team member who is unavailable locally. The project manager has identified a team member who can do the work, but the team member lives in a different country and requires a work visa. The work visa process is taking longer than anticipated. What should the project manager do?",,,A,,Assign overtime work to the existing team.,,,FALSE,B,,Seek another qualified team member.,,,FALSE,C,,Delay the project by an equivalent duration.,,,FALSE,D,,Ask the team member to work remotely.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5545fa1-b427-4c5e-8ba8-8829d5ec4a15,final-exam-26,SINGLE_CHOICE,DRAFT,,,A key project team member is asked to move to another project during the middle of a technical project. The team is very concerned because there is no one available with this unique skill set. What should the project manager do first?,,,A,,Discuss the conflict with the project sponsor and formulate a response.,,,FALSE,B,,Use coaching tools and techniques to motivate the project team.,,,FALSE,C,,Replace the key team member with external talent who has the same skills.,,,FALSE,D,,Acknowledge the team's concern and analyze the impact to the project.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb63038c-e811-43ae-9086-5fd24f6cfe20,final-exam-26,SINGLE_CHOICE,DRAFT,,,A project manager is working on a small project that is critical for a larger program milestone. A new team member has been assigned to replace a key team member who left the project. A stakeholder claims the new team member has a disruptive approach to work. What should the project manager do?,,,A,,Ask the project team what they think about the new colleague's performance and task delivery.,,,FALSE,B,,Meet with the new team member to understand their approach and how they can align with the project and project team.,,,TRUE,C,,File a request with the project management office manager to obtain another team member.,,,FALSE,D,,Approach the new team member's functional manager to help mitigate any conflict within the project team.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65b06ba9-b2a3-403d-a325-1a11f9d7dfa8,final-exam-26,SINGLE_CHOICE,DRAFT,,,"On a project team, staff members from various organizational departments rotate in and out, to augment the team. How can the project manager maintain high team performance?",,,A,,Allow nonrotating project team members to assign tasks to the rotating members.,,,FALSE,B,,Implement a training program so rotating team members can share their skills.,,,TRUE,C,,Give the nonrotating project team members higher priority to choose which tasks they work on.,,,FALSE,D,,Require project team members leaving the project to document their knowledge in lessons learned.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a76d0f8e-6dfb-4dcc-bc08-6293366e8557,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project manager replaces a retiring project manager on a project team. During initial meetings, the project manager realized the team members disagree about how to address technical decisions. Team members did not respect one another's ideas, and the environment was becoming counterproductive. With the new project manager’s leadership, however, the team has begun to communicate more effectively and develop some processes and procedures for working together. In what phase of development is the project team now?",,,A,,Forming,,,FALSE,B,,Storming,,,FALSE,C,,Norming,,,TRUE,D,,People,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5fcf27c-24d6-429f-b32f-ad963fcc1c7b,final-exam-26,SINGLE_CHOICE,DRAFT,,,An unresolved conflict between a member of a third-party vendor's team and a member of a project team is causing disruption. What should the project manager do first?,,,A,,Meet with the vendor to discuss the situation.,,,TRUE,B,,Place this item in the issue log.,,,FALSE,C,,Draft and send a contractual letter to the vendor.,,,FALSE,D,,Coach the internal team member.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d26399-7470-4bb0-aaa5-b18fd67df56e,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A project team consists of local and virtual team members. To manage scheduling priority conflicts among team members, the project manager schedules a videoconference call to find an agreed-on solution to the conflicts. Which conflict resolution technique does this statement demonstrate?",,,A,,Smooth/accommodate,,,FALSE,B,,Collaborate/problem-solve,,,TRUE,C,,Force/direct,,,FALSE,D,,Compromise/reconcile,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66d9783f-2f79-48c8-8f53-8b2ef75a0171,final-exam-26,SINGLE_CHOICE,DRAFT,,,"During an iteration review, a few key stakeholders do not approve of the implementation of a user story. What should the project manager do first?",,,A,,Invite project team members to a brainstorming session to identify an appropriate response.,,,FALSE,B,,Learn why the stakeholders are concerned.,,,TRUE,C,,Determine the impact of the conflict by listing the pros and cons of the situation.,,,FALSE,D,,Ask the project sponsor to act as a neutral party in negotiation with the dissatisfied stakeholders.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af4438c2-8255-4c53-9f0c-e397bfefbda9,final-exam-26,SINGLE_CHOICE,DRAFT,,,"At a weekly project status meeting, a key team member expresses concern about the overall approach documented in the project management plan. The project manager is surprised, because the team is in the process of executing an important component of the project and the concern has not been raised before. Which steps should the project manager take?",,,A,,"Update the issue log to document the concerns, then continue with the meeting's scheduled agenda items.",,,FALSE,B,,Recognize that the concern must be discussed and resolved prior to continuing with the meeting's agenda items.,,,FALSE,C,,"Address the team with a generic reminder about meeting etiquette, then ask if the team wants to use the time to discuss the concerns raised during the meeting.",,,FALSE,D,,"Acknowledge the team member's concern immediately, continue with the scheduled agenda, then meet with the team member to understand their concerns.",,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b929556-9d36-4ddb-9059-092848ffb8aa,final-exam-26,MULTIPLE_CHOICE,DRAFT,,,"A research and development executive—who is a project stakeholder—occasionally visits an agile team's work area, and instruct them to work on features he feels are more urgent. The team accepts the instructions and begins work. During iteration reviews, the product owner becomes upset that the team worked on the requested features. Which two actions should the project team take to address the problem? (Choose 2)",,,A,,Escalate the issue to the project sponsor to help ensure the executive no longer interferes with the team.,,,FALSE,B,,Meet with the product owner to make adjustments for working with the stakeholder.,,,FALSE,C,,Stop doing work prioritized by the research and development executive.,,,TRUE,D,,Instruct the executive to communicate directly with the product owner about any inputs.,,,TRUE,E,,Provide the executive with access to add new items to the backlog.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afc45a39-53b4-4b82-86af-045d3a5c0810,final-exam-26,SINGLE_CHOICE,DRAFT,,,"A hybrid development team changes a design element in a project while the product owner is on vacation. Testing results improve dramatically over the next two iterations. During the third iteration review, the product owner is unhappy to learn about the change to the original design and asks the project team to redo the work based on the original design. How should the project manager get the project back on track?",,,A,,Set out all decision path conditions in the ground rules and correct any deviations as early as possible.,,,FALSE,B,,Request additional funding from the product owner for rework due to lack of collaboration with the team.,,,FALSE,C,,Work with the product owner to prioritize the fix in the next iteration.,,,TRUE,D,,"As servant leader, help the team to focus by removing all impediments.",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cbfe659-0313-4786-a285-a5b64d5b1d03,final-exam-26,SINGLE_CHOICE,DRAFT,,,Project team members are concerned that a new team member does not seem suitable for an assigned task because their work is introducing errors. The project manager gathers some initial data about the team member's work. What should the project manager do next?,,,A,,Contact senior management to discuss the possibility of reassigning the new team member to a different project.,,,FALSE,B,,Schedule time to chat with the new team member to reassess their skills and understand their challenges.,,,TRUE,C,,Ask the team members to document task-related deficiencies displayed by the new team member.,,,FALSE,D,,Contact the project sponsor to highlight these concerns and decide on an appropriate response.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
