external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
2cbb59e6-bbda-41d2-870a-d0221a3e469c,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A project to develop a new software program has been delivered. The software has been put into production, but members of the project team are continuously contacted by users asking how to use or report problems, even though the project received administrative closure. What should the project manager have done to prevent this situation?",,,A,,A.Included an activity in the project scope that allows the project to support the tool after production release.,,,FALSE,B,,"B.Communicated the project's conclusion with the rest of the organization formally, as per the communications management plan.",,,FALSE,C,,C.Ensured the final product is transitioned to a different group or organization to take care of the software during its life cycle.,,,TRUE,D,,D.Asked the team members to stop answering or addressing questions from users and encouraged the users to read the documentation instead.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82ffa66e-f9b5-4b36-ac3e-0175c63d6bc7,exam-hall-01,MULTIPLE_CHOICE,DRAFT,,,A project is close to completion when an unidentified and influential stakeholder appears and threatens to put the project in jeopardy by not approving the closing documents. Which two actions should the project manager have done to avoid this? (Choose two),,,A,,A.The project manager should have carried out stakeholder identification during the initiation stage of the project.,,,TRUE,B,,B.The project owner should have informed the project manager about the stakeholders of the project.,,,FALSE,C,,C.Identifying and analyzing stakeholders should have been performed as an ongoing task throughout the project duration.,,,TRUE,D,,D.The stakeholder should have come forward for proper identification at the beginning of the project.,,,FALSE,E,,E.Creating awareness of the stakeholders' concerns should have been continuously occurring throughout the project.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9f92e3c-1430-474f-b4ca-ca39d1c2e6be,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"During the final stage of a project, one of the key stakeholders asks the project manager to brief the executive board about the return on investment (ROI) and any relevant new commercial value identified during project implementation. What should the project manager do next?",,,A,,A.Present the cost-benefit analysis.,,,FALSE,B,,B.Present the achieved benefits.,,,TRUE,C,,C.Present the cost management plan.,,,FALSE,D,,D.Present the financial success factors.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1fb53ef-9302-4284-a94e-0f1b9a3cdcd8,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A project manager is meeting with a critical third-party supplier that provides discounted services. During the meeting, the supplier complains that they are dissatisfied with their return on investment (ROI). What should the project manager do to resolve this situation and avoid putting the project at risk?",,,A,,A.Negotiate with the supplier to offer more money until the project until completed.,,,FALSE,B,,B.Remind the supplier that the contract is legally binding and they must adhere to the terms.,,,FALSE,C,,C.Research other third-party suppliers that provide similar services at discounted prices.,,,FALSE,D,,D.Discuss the issue with stakeholders and come to an agreement on a remediation plan.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8de68cbd-7611-472b-b553-67d6836b1fef,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"During project closure, the project sponsor requests that a deliverable, developed by a contractor, be transferred to a nonprofit organization at no cost. The procurement documentation states that ownership of the deliverable reverts to the contractor once the procurement contract is finished. What should the project manager do?",,,A,,"A.Add ""avoid out-of-scope agreements during the closure process"" to the lessons learned register.",,,FALSE,B,,B.Initiate a change request and execute the integrated change control process.,,,FALSE,C,,C.Consider this transfer as an open issue for the contract department and continue closing the project.,,,FALSE,D,,D.Review the contract agreement with the contractor to modify the property of the deliverable,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68b3339a-244c-4e71-8769-5739bf199105,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A project team is in the planning phase of a complex project. The project has an end-date constraint to launch a new product with which they have no previous experience. The project sponsor is requesting a detailed schedule, but the team is unable to predict when tasks will occur throughout the project lifecycle, especially because some of them are dependent on deliverables by other business units. What life cycle methodology should the project manager use in this situation?",,,A,,A.A hybrid life cycle including a prioritized product backlog approved by the sponsor,,,TRUE,B,,B.A predictive life cycle including a schedule in agreement with all business units,,,FALSE,C,,C.An agile life cycle including a detailed schedule in agreement with all business units,,,FALSE,D,,D.An iterative life cycle including task durations and a budget approved by the sponsor,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4647c0d-a1cc-42f2-9c8d-5f4b16d219da,exam-hall-01,SINGLE_CHOICE,DRAFT,,,A member of the project team who was hired for six months to complete a specific task has decided to leave the project in the fifth month to pursue another job opportunity. What should the project manager's immediate action be?,,,A,,A.Modify the contract to ensure the team member will complete the packages in the fifth month.,,,FALSE,B,,B.Determine what remaining packages might be affected and ensure that adequate resources are available.,,,FALSE,C,,C.Confirm the terms of the team member's contract to close their participation appropriately.,,,TRUE,D,,D.Check the contingency reserve for extra resources to hire a new member to finish these packages.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de30822d-cf5e-4f24-b9a9-98114c718bd8,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"Due to budgetary constraints, the program manager has requested that project managers prioritize resources over schedule milestones. A project manager reviews the resource histogram and finds that 80% of the project's resources will be used in the last month of the project. What should the project manager do?",,,A,,A.Request that activities be fast-tracked to make better use of available resources.,,,FALSE,B,,B.Allow some of the current resources to be available for other projects.,,,FALSE,C,,C.Suggest the program manager perform an integrated resource leveling among the projects.,,,TRUE,D,,D.Continue the project execution according to the original plan.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a18a3603-cb8c-4025-a26e-e78b7fceaa44,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A junior project manager approaches a senior project manager and asks for assistance in initiating the final closeout process for a project. Before offering guidance, the senior project manager requires additional information. What should the senior project manager do first?",,,A,,A.Ask if the acceptance criteria for all deliverables have been met.,,,TRUE,B,,B.Ask if the deliverables were completed within budget and on time.,,,FALSE,C,,C.Ask if the customer has paid for all product development expenses.,,,FALSE,D,,D.Ask if quality assurance activities were conducted.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9f6e5cd-0f06-44c9-8542-b07c1814b309,exam-hall-01,SINGLE_CHOICE,DRAFT,,,A project manager has completed the project deliverable and has passed the acceptance criteria. Which statement confirms that project benefits have been achieved?,,,A,,A.The deliverable has been approved and the value has been confirmed.,,,TRUE,B,,B.The deliverable solved all of the issues specified by the project sponsors.,,,FALSE,C,,C.The project has seen some improvements in the ability to make decisions.,,,FALSE,D,,"D.The project was completed on schedule, without any complaints from end users.",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215f7a67-bcab-4a40-bf3f-777d316e9307,exam-hall-01,SINGLE_CHOICE,DRAFT,,,A project manager is assigned to an ongoing project with virtual team members from different countries who are working remotely in different time zones. The project manager notices that team members are not completing project activities on time and are unable to produce the expected deliverables due to irregular communications. How should the project manager resolve this?,,,A,,A.Provide the team with the deliverable list to guide them.,,,FALSE,B,,B.Engage with the team members to understand their challenges.,,,TRUE,C,,C.Organize time management training for the team.,,,FALSE,D,,D.Take steps to colocate the team in the same office.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f64c5c3b-f2f9-4ea2-af48-e31f5c678888,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A project manager in Location A works with a local team, while developers are in another remote location, and a quality assessor is in yet another remote location. The project manager is aware that these distances mean that the team could struggle with lag when needing to communicate. What could the project manager do to mitigate this issue?",,,A,,A.Increase the number of standup sessions per day.,,,FALSE,B,,B.Source new team members locally.,,,FALSE,C,,C.Create a fishbowl window.,,,TRUE,D,,D.Decrease the need for team communications through backlog grooming.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142de108-fb29-4b35-a886-a1618565f498,exam-hall-01,MULTIPLE_CHOICE,DRAFT,,,A large transformation project that requires cross-functional effort from various business teams is in progress. Which two actions should the project manager take first to complete the stakeholder register? (Choose two),,,A,,A.Hold a workshop with key project team members to brainstorm and identify potential stakeholders.,,,TRUE,B,,B.Ask for referrals from the business sponsor or senior leadership.,,,FALSE,C,,"C.Analyze the interest, influence, and impact of potential stakeholders from each business team.",,,TRUE,D,,D.Discuss the project with team members and put together the register at a team meeting.,,,FALSE,E,,E.Contact each potential stakeholder directly and ask if they are interested in joining the project.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d161e4cd-bea9-4a01-8eab-6c57471802f3,exam-hall-01,SINGLE_CHOICE,DRAFT,,,A vendor for a large and complex project has been performing more work than what was originally anticipated in the time and material contract. This type of contract caused the project to be behind schedule and over budget. The contract is about to expire. What should the project manager do?,,,A,,A.Create a request for quotation (RFQ) to formulate a list of new vendors.,,,FALSE,B,,B.Shift to a master services agreement with appendices for the additional work as required.,,,TRUE,C,,C.Consult the lessons learned repository to formulate a list of potential new vendors.,,,FALSE,D,,D.Try to negotiate a fixed-price contract with the current vendor.,,,FALSE,E,,E.Contact each potential stakeholder directly and ask if they are interested in joining the project.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b5df3ba-dfd2-4639-a0d7-8b97a0bcf081,exam-hall-01,SINGLE_CHOICE,DRAFT,,,The product owner has asked the project manager and the agile team to demonstrate the completed functionality to key project stakeholders. The project is in its early days and has only completed three iterations of functionality. This is the first time the stakeholders will be exposed to an agile project. What should the project manager do?,,,A,,A.Reinforce with the product owner that it is their role to communicate and manage the stakeholder groups directly.,,,FALSE,B,,"B.Set expectations with the stakeholders regarding what agile is, the approach, and that they will be seeing a small amount of functionality.",,,TRUE,C,,"C.Demonstrate the completed functionality to the stakeholders, along with the user requirements and solution prototypes available.",,,FALSE,D,,D.Protect the team from distractions by providing a link to the user acceptance test (UAT) environment so the stakeholders can view the functionality directly.,,,FALSE,E,,E.Contact each potential stakeholder directly and ask if they are interested in joining the project.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d9b54a-25a1-40fd-b7b4-64573a35601d,exam-hall-01,MULTIPLE_CHOICE,DRAFT,,,One of the retrospective action items that has recurred for the past two iterations is related to the verification and validation of the delivered functionality before production readiness. Which two solutions should the project manager use? (Choose two),,,A,,A.Adjust velocity for the project team to address additional testing.,,,FALSE,B,,B.Incorporate unit and integration test criteria as part of the validation.,,,TRUE,C,,C.Modify the methodology of delivery to test-driven development.,,,FALSE,D,,D.Review the working agreement for acceptance criteria with the project team.,,,TRUE,E,,E.Include a product backlog item to build an integration test suite.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcfaf2de-6f56-4b8c-92c4-47ddb3e3f45f,exam-hall-01,SINGLE_CHOICE,DRAFT,,,There are concerns that a scheduled-for-release product may not meet the agreed-upon end user requirements. How should a project manager avoid this situation in the future?,,,A,,A.Discuss the benefits with the client.,,,FALSE,B,,B.Ensure there is a product backlog.,,,FALSE,C,,C.Provide examples of other similar projects.,,,FALSE,D,,D.Hold a session to review the deliverable in detail.,,,TRUE,E,,E.Contact each potential stakeholder directly and ask if they are interested in joining the project.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8cd77f1-af63-46b3-8573-7111a170a93c,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A company is implementing a new computerized system. During project execution, the leader of a department that is critical to project completion raises a concern that the department's requirements are completely missing from the approved project management plan. What should the project manager have done to avoid this issue?",,,A,,A.Managed the expectations of all relevant stakeholders.,,,FALSE,B,,B.Sought expert judgment in the project scope design.,,,FALSE,C,,C.Involved all relevant stakeholders in the project planning.,,,TRUE,D,,D.Developed a change management plan to approve changes.,,,FALSE,E,,E.Contact each potential stakeholder directly and ask if they are interested in joining the project.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2612616c-76e9-4a22-8333-8cc2ec396289,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"During the execution phase of a healthcare IT project, the customer's project manager resigns and has not been replaced. The internal project manager finds out that, as a result, key stakeholders are no longer getting updated information in a timely manner. What should the project manager do?",,,A,,A.Update the communications management plan.,,,TRUE,B,,B.Immediately inform the key stakeholders directly.,,,FALSE,C,,C.Inform the project sponsors of the recent changes.,,,FALSE,D,,D.Keep sending the information until a reply is received.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5c2fe9c-50ec-444a-989a-584240369c12,exam-hall-01,SINGLE_CHOICE,DRAFT,,,A Scrum team noticed a trend of work spilling over for the last several sprints. The root cause of this has been identified as the code review task. This bottleneck appears to occur because the team is dependent on an external expert. What should the project manager do first?,,,A,,"A.Assess the bottleneck, highlight it, and increase the sprint length.",,,FALSE,B,,B.Assess the team's capability and identify the required internal training to remove the bottlenecks.,,,TRUE,C,,C.Arrange an alternative option to have a backup expert to avoid spillover.,,,FALSE,D,,"D.Work with the team, start reviewing the code, and stop reviews from the expert to avoid spillover.",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a1c917d-4d7f-4bef-986b-cd3cc4299608,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"A project manager is reviewing the project status with the team and identifies that a vendor resource can be released earlier than planned. The project manager reviews the schedule, confirms this change, and informs the vendor. The vendor argues that the resource must stay for a certain period of time. What should the project manager do?",,,A,,A.Leave the schedule as is since the resource has to stay on.,,,FALSE,B,,B.Confirm the schedule changes and review them with stakeholders.,,,FALSE,C,,C.Make preparations to release the resource to the vendor.,,,FALSE,D,,D.Consult the terms and conditions in the vendor contract.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45eb855f-50a1-433a-b378-14a71950dbb7,exam-hall-01,SINGLE_CHOICE,DRAFT,,,"In a company that recently adopted hybrid practices, a project is struggling to perform as expected. Neither the project manager nor the team members have previous experience with this new approach to project management. The project manager wants to ensure the transition to hybrid practices is producing the desired results. What should the project manager do?",,,A,,A.Take an active role in assigning tasks to team members and follow up with their results.,,,FALSE,B,,B.Arrange for basic hybrid training for team members and ensure the team performs coordination meetings.,,,TRUE,C,,C.Issue performance reports to all team members so they can review and act on them.,,,FALSE,D,,D.Build a WBS and RACI chart to ensure all aspects of the project are owned and tasks are clear.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
