external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
ee8c1cad-5d4f-4140-83d9-c7a07a5ae624,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A project manager is responsible for a 12-month waterfall project to create a new product. The project is nine months into execution when the customer suggests using a new technology becomes available that would reduce the project costs by 10%. What should the project manager do?,,,A,,A.Update the configuration management plan to include the new technology as part of the design.,,,FALSE,B,,B.Continue working as planned since the new technology was not part of the project management plan.,,,FALSE,C,,C.Create a change request to evaluate the feasibility and impact of using the new technology.,,,TRUE,D,,D.Ask the development team to implement all remaining components with the new technology.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d5c2a4d-6697-4be2-8b86-d17967eb572e,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A project manager calls a meeting to identify risks for a complicated project. Several subject matter experts are invited to this meeting along with the project team. Why has the project manager invited the subject matter experts?,,,A,,A. Subject matter experts have specialized expertise and can help identify and address high-risk issues.,,,TRUE,B,,B.Identifying risks in a meeting with subject matter experts makes getting better project resources easier.,,,FALSE,C,,C.Risks will be easier to accept if the subject matter experts who attended the meeting work together.,,,FALSE,D,,D.The project manager can leverage subject matter experts' resources to follow up on the identified risks.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334db2b9-480a-4301-9e16-349167ba1038,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A project manager is newly assigned to an ongoing project and determines that the quality has been consistent. There is a considerable budget for quality assurance, and other areas of the project could benefit from these funds. What should the project manager do?",,,A,,A.Implement a budget reduction strategy to reallocate funds.,,,FALSE,B,,B.Perform a full inspection since there is no margin for error.,,,FALSE,C,,C.Introduce sampling as a cost-effective way to ensure quality.,,,FALSE,D,,D.Keep the budget intact for now and continue monitoring.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8343fcd-1707-4309-a6da-f3356e9ce500,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A new product was accepted by the customer, but after two weeks the project manager received a complaint from the customer saying that the product's functionality requirements were not met. What should the project manager do first?",,,A,,A.Escalate the issue to the project sponsor.,,,FALSE,B,,B.Review the scope validation process.,,,TRUE,C,,C.Schedule an inspection of the product.,,,FALSE,D,,D.Validate the scope with the customer.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39a605c-a2c9-43cb-8b34-aa305123ca88,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A project manager is developing a project budget. After estimating the cost of each activity, the manager adds a contingency reserve by increasing the estimated cost of all activities by the same percentage. However, this resulted in the total cost exceeding the allocated budget even before adding the management reserve. What should the project manager do?",,,A,,A.Request additional budget to ensure that all cost estimations are appropriately funded.,,,FALSE,B,,B.Reduce the percentage increase to reduce the total cost of the project.,,,FALSE,C,,C.Recalculate the contingency reserve based on identified risks and response strategies.,,,TRUE,D,,D.Allocate a portion of the contingency reserve to the management reserve.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144adea5-ddb5-4859-b726-f40df23f4a47,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A project manager for a delivery project has engaged a vendor to provide testing services. Which items should the project manager be sure to provide to the vendor before the testing starts?,,,A,,A.Test plan and requirements traceability matrix.,,,TRUE,B,,B.Test plan and quality risk assessment.,,,FALSE,C,,C.Defect reports and test scripts.,,,FALSE,D,,D.Requirements traceability matrix and defect reports.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b93e71c3-91a1-41a2-a9a7-56987e698c75,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A serious quality issue has been identified during the implementation of a major public infrastructure project. The issue is likely to cause a substantial delay to the committed project completion date. As the project manager, what should you do?",,,A,,A.Ignore the issue and hope that it does not cause a substantial delay to the completion date.,,,FALSE,B,,B.Delay the project until the newly identified quality issue can be completely resolved.,,,FALSE,C,,C.Implement a strategy to address the newly identified issue without notifying the stakeholders.,,,FALSE,D,,D.Meet with the project team and stakeholders to discuss the issue and possible solutions.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a00b6a0-6f05-43d6-a93a-f81b5159a50f,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A project manager is working on an agile project with a cross-functional team. The project manager is informed that some team members typically raise additional requirements that are not in the approved scope. What should the project manager do to address this expected behavior?,,,A,,A.Coach the team to manage scope using the appropriate framework.,,,TRUE,B,,B.Escalate to the sponsor and request replacement team members.,,,FALSE,C,,C.Conduct daily standup meetings with the team and stakeholders.,,,FALSE,D,,D.Explain that requirements cannot be changed without approval.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293aa71a-a4de-46c0-94c9-28016cd9fefe,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A chief technology officer (CTO) is enthusiastic about an organization's recent adoption of servant leadership practices. The CTO requests that all project managers apply servant leadership practices, but seems to be unsure of the practical applications. Which statement below best represents how the project manager should respond to the CTO's request?",,,A,,A.Explain that servant leadership can be adapted and applied to any project situation.,,,TRUE,B,,B.Remind the CTO that servant leadership is more suited for projects using agile methods.,,,FALSE,C,,C.Clarify that servant leadership practices typically focus on the client's preferences.,,,FALSE,D,,D.Affirm that servant leadership only works for projects with substantial resources.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e8dda5a-f5ad-4ab8-94bd-466d7579e381,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A team member who is unfamiliar with the subject matter is struggling to complete a complex deliverable. What should the agile project manager do to ensure that the team member is able to take on a similar challenge in the future?,,,A,,A.Ensure that the team member receives adequate training and is comfortable with the subject matter.,,,TRUE,B,,B.Encourage the team member to take on more stories on this subject matter until they are completely comfortable.,,,FALSE,C,,C.Ask the team member to avoid taking on stories on this subject matter until the person is comfortable with the subject matter.,,,FALSE,D,,D.Replace the team member with a more experienced team member who will improve the team's velocity.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
007e0058-05f8-402f-9241-bf7e8014e9b8,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"The opening of a new overseas office faces potential delays as the required permit has not yet been issued by the local government. The project team met to evaluate the appropriate course of action as outlined in the risk register. After a thorough assessment, the team decided to postpone the opening to another date. Which document should the project manager use to update the project management plan?",,,A,,A.Risk management plan,,,FALSE,B,,B.Risk report,,,FALSE,C,,C.Risk register,,,TRUE,D,,D.Lessons learned register,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ad103ee-55fc-46d6-b7aa-8ffec5d32a31,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"In an innovative project, the sponsor wants to deliver a creative and large data processing platform to better serve the customers. However, the functionality of the platform cannot be described clearly in the project's requirements. In order to obtain continuous investment, every project output that shows progress will be demonstrated to management. What kind of project approach should the project manager recommend?",,,A,,A.Predictive,,,FALSE,B,,B.Waterfall,,,FALSE,C,,C.Agile,,,TRUE,D,,D.Hybrid,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c3a89de-34a0-4744-82d6-9445901cd825,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A project manager is assembling a team with a mix of new and experienced team members. The project manager finds out that there are issues with team cohesion. The experienced team members believe new team members lack the technical skills required to perform the necessary work and expect that they will have to compensate for their inexperience. What should the project manager do?,,,A,,A.Offer bonuses or other incentives to experienced team members to mentor the new team members.,,,FALSE,B,,"B.Analyze the skills of all team members, identify gaps, and develop plans to address them.",,,TRUE,C,,C.Reassign new team members to projects that better align with their skills and experience.,,,FALSE,D,,D.Explain that professional project team members are expected to resolve issues without intervention.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea7b66ca-48f9-4e2f-a954-a851a294010c,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A project manager is not sure if the team has the critical skills needed to implement a key feature of an upcoming deliverable. In order to mitigate the risk of sprint failure, what should the project manager do?",,,A,,A.Ask for support from the sponsor to replace the low performers with new team members with a specific skill set.,,,FALSE,B,,B.Negotiate with the stakeholder to postpone this key feature to a later release while figuring out a better alternative.,,,FALSE,C,,"C.Identify the potential skill gap and propose a strategy to address the gaps with training, mentoring, or coaching.",,,TRUE,D,,"D.Embrace the risk, accept the sprint failure, and try to motivate the team toward better performance in the future.",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328bf968-694a-4f61-b0c5-50f1818a6cd1,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A midsize project has the objective of developing an innovative product with changing requirements. Several team members are unavailable for two weeks per month during the duration of the project. The project manager realizes that the cost of quality increases substantially during those periods. However, the team velocity is stable. What should the project manager do to address this issue?",,,A,,A.Add resources to the team.,,,FALSE,B,,B.Expand the testing effort.,,,FALSE,C,,C.Provide cross-training.,,,TRUE,D,,D.Increase the sprint duration.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2dfd4e0-1d9a-4f3c-977b-d949193413f2,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"A project is estimated to have a total of 250 story points. The team planned 40 story points for each iteration and delivered 40, 10, 20, and 15 story points in the first four iterations. What should the project manager do?",,,A,,A.Reassign undelivered tasks to team members to complete during the next iteration.,,,FALSE,B,,B.Work with team members to adjust the planned story points for the next iterations.,,,TRUE,C,,C.Remove the features that cannot be delivered from the product backlog and update the customer.,,,FALSE,D,,D.Negotiate with the customer for an extension of the deliverables due to holiday schedules.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7c18595-06c1-4fd9-9979-f5e4418b85f4,exam-hall-03,SINGLE_CHOICE,DRAFT,,,An agile team is receiving multiple unplanned requests for product enhancements in an iteration. This impediment is causing the team to miss scheduled tasks. How should the project manager address this?,,,A,,A.Tell the team to increase their efforts to accommodate the requests.,,,FALSE,B,,B.Ask the product owner to include requested enhancements in the current iteration.,,,FALSE,C,,C.Request that the project team reprioritizes all of the committed activities.,,,FALSE,D,,D.Ask the product owner to add the enhancement requests to the product backlog.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34b0f5a2-f82b-4382-be6c-30547120efa4,exam-hall-03,SINGLE_CHOICE,DRAFT,,,A project manager in the execution phase of a project discovers several stakeholders identified at project initiation are no longer involved. These removed stakeholders are frustrated with unnecessary communication and express concern that the remaining stakeholders may not be receiving all of the information they require. What should the project manager have done to prevent this situation?,,,A,,A.Identified and documented all stakeholder requirements at the start of the project.,,,FALSE,B,,B.Reported all project information to every stakeholder throughout the project lifecycle.,,,FALSE,C,,C.Updated the stakeholder engagement plan through the change control process.,,,TRUE,D,,D.Relied on existing stakeholders to inform the project manager about missing stakeholders.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c6a959f-63c9-4ce3-84ac-d05f12c00340,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"During week two of a two-week sprint, one of the core team members has an emergency and is unable to work on the project for the rest of the sprint. What should the project manager do first?",,,A,,A.Request that the product manager increase the project timeline.,,,FALSE,B,,B.Identify tasks that can be reassigned to other team members.,,,TRUE,C,,C.Extend the sprint to offset the loss of the core team member.,,,FALSE,D,,D.Get additional resources from other teams to complete the sprint.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cd4f34f-e00e-46ec-95cd-d8150f88dfad,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"In a review meeting, a project manager detects a misunderstanding about one critical deliverable. What should the project manager do first?",,,A,,A.Ask the team members to clarify the deliverable.,,,TRUE,B,,B.Ask the customer to clarify the deliverable.,,,FALSE,C,,C.Ask the product owner to clarify the deliverable.,,,FALSE,D,,D.Ask the sponsor to clarify the deliverable.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f92a08c-7aa3-459a-84bd-9cf109ef84f4,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"During a project schedule review meeting, the project team identified that one of the critical path activities has slipped due to external dependencies. The project schedule is now at risk. What should the project manager prioritize as the initial response to address the issue?",,,A,,A.Issue a change request and meet with the customer.,,,FALSE,B,,B.Rebaseline the schedule and notify the project sponsor.,,,FALSE,C,,C.Update the documentation and identify corrective actions.,,,TRUE,D,,D.Notify the customer and request that the timeline be extended.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f9ce0a0-54cb-4f40-9290-8d76ea9e58ad,exam-hall-03,SINGLE_CHOICE,DRAFT,,,"An ongoing project has a high degree of change. In order to evaluate how the IT security team will influence the performance of the project, what should the project manager do?",,,A,,A.Update the stakeholder engagement assessment matrix.,,,FALSE,B,,B.Analyze corporate political and power structures.,,,FALSE,C,,C.Create a project communications management plan.,,,FALSE,D,,D.Manage stakeholders' expectations.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349d0551-8a89-4492-bc0a-e54e9737e686,exam-hall-03,SINGLE_CHOICE,DRAFT,,,The service provider and their client agree on about 80% of the scope of a project contract they are working on for the delivery of marketing content. The client has a fixed budget and target completion date and wants to get the most business value from the project as possible by increasing the scope based on a best-effort delivery close to the end of the project. What should the project manager do?,,,A,,A.Create the contract based on the agreed scope and plan addendum changes.,,,FALSE,B,,B.Ensure that a change control process is documented in the contract.,,,FALSE,C,,C.Propose a dynamic scope contract option and add a fixed number of iterations.,,,TRUE,D,,D.Increase the number of resources in the contract to deliver the requirements.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
