external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
94d9befa-9c8b-434e-b120-6608cffed110,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project manager is leading a critical project to deliver a new solution. The CEO is highly invested in the project, and the CFO is the product owner. During the testing phase, the CFO requests an additional nonfunctional requirement to shorten the frequency of transaction processing. This new requirement will impact the launch date, and the CFO is insistent on having it implemented. What should the project manager do to minimize the impact of the new requirement on the launch date and manage the expectations of the CEO and CFO?",,,A,,A.Meet with the CFO and suggest delaying the implementation of the new requirement to the post-launch phase.,,,FALSE,B,,"B.Ask the CEO to intervene and stop the implementation of the new requirement, as development is complete.",,,FALSE,C,,C.Tell the project team to update the product backlog with the new requirement and adjust the project plans.,,,FALSE,D,,D.Assess the scope of the new nonfunctional requirement to determine its specific impact on the planned go-live date.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ffd38aa-bf8c-459c-943f-b1ab94865cd9,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project manager is working on a hybrid (predictive-agile) project. During a standup meeting, a team member mentions that because of experience on a previous project, they think that one of the upcoming deliverables may need to comply with government regulations. What should the project manager do next?",,,A,,A.Escalate the issue with the project management office (PMO) so they can determine if any compliance is required.,,,FALSE,B,,B.Stop the project until it is confirmed that the deliverable is subject to any regulations.,,,FALSE,C,,C.Review lessons learned from the previous project to determine if any compliance is required.,,,TRUE,D,,D.Remove the task from the critical path and assign the resource to work on another requirement.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc4931fa-df7b-4ab6-a4d4-462fc210e95d,exam-hall-04,SINGLE_CHOICE,DRAFT,,,A project for an accounts receivable system that was recently launched into production received a fine from a regulatory body because the system did not comply with local regulations. What should the project manager have done to avoid this situation?,,,A,,A.Defined risk control management.,,,FALSE,B,,B.Defined a control quality process.,,,TRUE,C,,C.Implemented an issue control log.,,,FALSE,D,,D.Involved the audit department in project planning.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2787b367-41d2-489e-9e68-b402e234ae33,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project manager is assigned to a legacy system modernization project. The project management plan is solidified and the requirements have been handed off to the IT department for development. However, the company's CEO announces the company's new strategic direction and upcoming plans for an enterprise resource planning (ERP) implementation. What should the project manager do?",,,A,,A.Ask the project sponsor for recommendations to keep the project on track.,,,FALSE,B,,B.Understand and clarify how the existing project aligns with the overall organization vision.,,,TRUE,C,,C.Conduct a project team meeting to plan and confirm resource assignments for the new project.,,,FALSE,D,,D.Review the project schedule to ensure the project will be completed on time.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fff5eab-9c8d-4581-b5ff-eadacb38f984,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A business environment has become unstable because a stakeholder has altered the project deliverables and outcomes in the middle of the execution phase. Taking the stakeholder into consideration, how should the project manager ensure the project benefits are delivered?",,,A,,A.Ensure the project team agrees to the project management plan and provide the stakeholder with constant updates.,,,FALSE,B,,B.Combine both agile and predictive approaches and manage changes to the overall scope with minimal deviations.,,,FALSE,C,,C.Ensure the project's deliverables and objectives are tailored to the initial requirements.,,,FALSE,D,,D.Engage the stakeholder based on level of impact and ensure their requirements are captured adequately according to change management process.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5caa62d4-f3c3-41ee-9802-46212d75f1af,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"During a project governance assessment, and after expending 40% of the approved project budget, management approved the auditor's recommendation to have the project terminated. What should the project manager do next?",,,A,,A.Compute the expected monetary value of the project and document it in lessons learned.,,,FALSE,B,,B.Engage an independent consultant to justify project continuation.,,,FALSE,C,,C.Initiate the project closeout process and document lessons learned for future reference.,,,TRUE,D,,D.Prepare a financial report to recognize the actual costs expended as sunk costs.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890971ad-832a-4ce9-8246-3f6ff22a3257,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project team is working on a regulatory application that has a fixed duration for delivery. The team is using a hybrid approach and has divided development into three sprints. The first two sprints have not produced the required results mainly due to delays from functional units. The finance director is agitated due to the imminent sanctions if the application is not completed, and the project team is demoralized. Who is responsible for inspiring the project team?",,,A,,A.Product Owner,,,FALSE,B,,B.Financial Director,,,FALSE,C,,C.Functional Manager,,,FALSE,D,,D.Project Manager,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9e06df2-7d85-4bed-8950-0ef48e9b02aa,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A client requests a major scope change due to a change in the market environment, which will significantly add to the project cost. This change is approved through the change control process. What should the project manager do to put the project on track?",,,A,,A.Reevaluate the scope baseline and impact on the project objectives.,,,FALSE,B,,B.Use the management reserve to account for the schedule uncertainty.,,,TRUE,C,,C.Monitor risks to ensure the effectiveness of the risk management process.,,,FALSE,D,,D.Reevaluate the cost management plan to address the impact of the change.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737ee21-5470-4294-b03a-e393be5b9b38,exam-hall-04,MULTIPLE_CHOICE,DRAFT,,,A project manager is leading a project that received a request for additional scope caused by changes in market demand. The change request also seeks a more rapid delivery time frame. Which two actions should the project manager take? (Choose two),,,A,,A.Assess company performance and the scope of other projects to ensure minimal impact.,,,FALSE,B,,B.Organize a workshop with the sponsors and ask them to increase the project budget.,,,FALSE,C,,C.Collect data and analyze the business environment to validate the business benefits.,,,TRUE,D,,"D.Assess new technologies and competitors, then benchmark the change against them.",,,FALSE,E,,"E.Organize a risk workshop, then update the risk management plan and the risk register.",,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c710ae-6229-4e62-91fa-3d2e214aed2e,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"Due to a downturn in the business environment, a customer is only able to make a project's payment in part, rather than the fully committed monthly payment. What should the project manager do?",,,A,,A.Discuss it with management and pause the project because of the customer's budget constraint.,,,FALSE,B,,"B.Deliver the features with the highest business value, based on the available budget.",,,TRUE,C,,"C.Deliver the features that have small independent components, based on the available budget.",,,FALSE,D,,D.Continue with the planned development and deliver only when full payment is made.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868ffb4d-cb2f-4c9e-bc2e-afe9a438e886,exam-hall-04,MULTIPLE_CHOICE,DRAFT,,,A project manager new to an organization has been tasked with running the first agile project. The project manager has decided to begin by assessing the organization's ability to adapt to an agile project. Which three characteristics of the organization will help to set up the project for success? (Choose three),,,A,,A.Safe work environment,,,TRUE,B,,B.Key performance indicators (KPIs),,,TRUE,C,,C.Willingness to experiment,,,TRUE,D,,D.Speed to market,,,FALSE,E,,E.Predictability,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c467765-cac3-44dc-ad43-65ceb15d1ec5,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project manager is tracking an infrastructure project that is dependent on a service provider. The service provider informed the project manager that some of the third-party components will no longer be manufactured or supported. Upon an initial review, this would significantly delay the schedule and increase the budget. What should the project manager do?",,,A,,A.Escalate this issue to the project sponsor.,,,TRUE,B,,B.Update the risk register.,,,FALSE,C,,C.Convene a review with the team.,,,FALSE,D,,D.Update the project status to reflect these findings.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5e57f39-d80b-45ae-8dbb-2d3de2e9b125,exam-hall-04,SINGLE_CHOICE,DRAFT,,,A project is under scrutiny for its amount of water usage. The government's water licensing branch is changing its policy to be more restrictive. What should the project manager do?,,,A,,A.Align project resources to oppose the new water license standard.,,,FALSE,B,,B.Cancel the project because of the uncertainty introduced with the policy change.,,,FALSE,C,,C.Assess the impact of the policy change on the project scope.,,,TRUE,D,,D.Create a new project schedule based on potential changes to the water policy.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64b30e6f-372c-4e8b-b7b7-a88ac4a8a015,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"Following the start of a sprint, a key stakeholder constructed an email to a project team voicing displeasure of the work that just commenced, despite being inexperienced in agile. The stakeholder is insistent about changing the internal and external deliverables. What next step should the project manager take?",,,A,,A.Request the team’s assessment of the matter at the next standup meeting.,,,FALSE,B,,B.Change the backlog and comply with the stakeholder’s request.,,,FALSE,C,,C.Facilitate a meeting with the product owner and the key stakeholder to align on deliverables.,,,TRUE,D,,D.Encourage the stakeholder to participate in a discussion regarding backlog clarification.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d91edaf4-b217-4dca-a73a-712364868d66,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A new project manager is assigned to lead an agile project. The project manager wants to use motivation to encourage the team to perform well throughout the project.

What should the project manager do?",,,A,,A.Implement a reward system aimed to keep the team engaged and motivated.,,,TRUE,B,,B.Use the management reserves to fund some team-building activities.,,,FALSE,C,,C.Inflate project estimates to provide a financial buffer for team activities.,,,FALSE,D,,D.Ask project sponsor to fund more for team building activities.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ecf2267-fdc8-451b-bc0f-e2642b1f7f8f,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A company begins to implement Scrum. About halfway through the first sprint, communication issues develop. Some project team members are not in sync with other team members. What should the project manager do next?",,,A,,A.Educate the team on the importance of communication in Scrum.,,,FALSE,B,,B.Establish clear communication guidelines.,,,FALSE,C,,C.Identify the root cause of the communication issues.,,,TRUE,D,,D.Monitor the team's communication and provide feedback.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a82c391c-f4e8-466d-8e3e-5522fe77d32c,exam-hall-04,SINGLE_CHOICE,DRAFT,,,A team is assembled for a new project that will be using a predictive approach through requirements gathering and an agile approach for development and testing. Not everyone on the team has experience working in agile. The schedule has started slipping due to the unclear structure of the agile development approach. What should the project manager have done to avoid this situation?,,,A,,A.Set up weekly status meetings to review team progress and regularly escalate delays.,,,FALSE,B,,"B.Met with the team, allowed team members to make decisions about what to do, and established performance goals.",,,FALSE,C,,C.Established daily standup meetings to track team progress and escalate delays to stakeholders as appropriate.,,,TRUE,D,,D.Conducted routine meetings and identified team members who are under performing.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dea2aced-25bc-4686-9a50-965b1b003157,exam-hall-04,SINGLE_CHOICE,DRAFT,,,A project manager is assigned to a water treatment investment project. The local government has recently passed a law that requires compliance with clean water according to global standards. This is a new regulation that was initiated in the last month and was quickly passed. What should the project manager do?,,,A,,A.Inform the stakeholders and continue with the project according to the original plans since the law was passed after the project started.,,,FALSE,B,,B.Meet with the project sponsor and recommend that the project continue because the new legal requirements can be delivered.,,,FALSE,C,,C.Conduct an analysis of the impact of the regulation on the project and the business and communicate it to stakeholders.,,,TRUE,D,,D.Recommend that all work on the project be stopped immediately until the impact of the regulation is understood.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0feed971-041e-487c-8b5a-061a833dee97,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project manager works in a matrix organization and manages an internal software development project to improve the company's tracking system. The project is scheduled to be completed in one month. Some benefits will be realized once the system is online, however, full benefits will not be realized for a while. Although the project manager will track benefits through project closure, they are concerned about tracking the benefits of post-project activities. What should the project manager do?",,,A,,A.Request that a new project be initiated to monitor and report the achievement of benefits.,,,FALSE,B,,B.Revise the benefits management plan to extend the project until all benefits are realized.,,,FALSE,C,,C.Update the work breakdown structure (WBS) and project schedule with tasks to track benefits realization.,,,FALSE,D,,D.Coordinate with the benefits owner to monitor the achievement of benefits after the project closes.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f87e304-a156-428f-afbc-93ffde8f82b2,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project is developing a product where the time to market is critical. During the execution phase, the client submits a change request to include the latest technology that will enhance the product features and provide a competitive advantage. The change will impact the project constraints, but the benefits outweigh the cost and effort. What should the project manager do next?",,,A,,A.Adopt an incremental delivery approach and release essential features of the product into the market first to counter competition.,,,TRUE,B,,B.Start a separate project to adopt the new technology incrementally to enhance the product features as the technology matures.,,,FALSE,C,,C.Perform an integrated change control process and review the project constraints to effectively manage the enhanced scope.,,,FALSE,D,,D.Close the current project and start a new project with an incremental delivery approach.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad28c45a-ec12-4f6b-b354-0791d8186946,exam-hall-04,SINGLE_CHOICE,DRAFT,,,A complex project has multiple participants. The project manager agrees with the team that they need to better understand the perspective of all project participants for the optimal success of the project. What should the project manager do?,,,A,,A.Review the stakeholder analysis.,,,TRUE,B,,B.Create a communication plan.,,,FALSE,C,,C.Conduct a SWOT analysis.,,,FALSE,D,,D.Perform a risk analysis.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21447545-064c-4e85-8b4e-33c709fe480b,exam-hall-04,SINGLE_CHOICE,DRAFT,,,"A project execution phase overlaps with a holiday in the country where the majority of team members are based. This phase is critical, and all team members are required to work through the holiday. This negatively impacts team morale. What should the project manager have done to avoid this?",,,A,,A.Requested help from other teams based in other countries,,,FALSE,B,,B.Postponed project activities,,,FALSE,C,,C.Prepared the stakeholder engagement plan,,,FALSE,D,,D.Better developed the resource management plan,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
