external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
85956d38-3bb1-4fe5-9a5b-284887b3c39e,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"All quality controls have passed, and a project deliverable is ready to be released to the customer. However, a change request to add new quality criteria has been approved. What should the project manager do first?",,,A,,A.Update the project management plan.,,,FALSE,B,,B.Stop the release of the deliverable to the customer.,,,TRUE,C,,C.Use the new quality criteria for future deliverables.,,,FALSE,D,,D.Update the risk register.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96aaa73e-223c-4116-9ff9-8e598ace16fe,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"A multinational company is locally developing a digital product using a new technology platform. The only expert on this platform is located in the company's headquarters, and they are responsible for providing support to different countries. How can the local project manager ensure the involvement of this expert?",,,A,,"A.Design a travel schedule so that timely, onsite assistance can be provided.",,,FALSE,B,,B.Include the expert on the team using a virtual environment.,,,TRUE,C,,C.Ask the project sponsor to assign the expert as a full-time member of the team.,,,FALSE,D,,D.Ask team members to contact the expert as an external expertise source on an as-needed basis.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b773d0b-71a5-45fc-82c6-4b640af6545f,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"During project closure, the project manager finds it difficult to obtain successful project completion feedback. Some stakeholders disagree with the project's success criteria and have been frustrated with the project from the beginning. To what should the project manager refer to address these concerns?",,,A,,A.Project charter,,,TRUE,B,,B.Quality management plan,,,FALSE,C,,C.Scope statement,,,FALSE,D,,D.Requirements documentation,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d5f45a5-3bad-424d-b85b-5d18793ec2d6,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"An impact assessment reveals that a deliverable could be delayed by two weeks. A key resource has not been available to work on a non-critical activity due to other priorities. This could cause work overload on the other remaining resources. Since cost is a major constraint for this project, what should the project manager do immediately?",,,A,,A.Determine if the task has available float to meet the project end date.,,,TRUE,B,,B.Hire a temporary resource to do the job.,,,FALSE,C,,C.Consult the team and reduce the scope.,,,FALSE,D,,D.Change the resource calendar to avoid major delays.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5753556-5aca-4be6-9323-dd16f00aab0a,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"An approved project charter stated that an agile approach must be used. During a lessons learned session, the client indicates that the team was unable to provide reliable cost estimates for the project, and that more time should be allocated to define the scope during the first iteration. What lesson should be captured in the lessons learned repository?",,,A,,A.The client should be exposed to the agile approach in advance to understand the cost estimating process.,,,TRUE,B,,B.The agile approach should not be used if the client requires reliable cost estimates.,,,FALSE,C,,"C.During the first iteration of a project, time should be allocated to define the scope and ensure that reliable cost estimates are performed.",,,FALSE,D,,D.Client communications should be included in the daily standups.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc696b09-ff3f-4dd3-bdaf-e64e26ef06dc,exam-hall-05,SINGLE_CHOICE,DRAFT,,,A senior manager informs a project manager that the project is not performing as well as other projects. What can the project manager use to improve performance for the next series of iterations?,,,A,,A.Retrospective session,,,TRUE,B,,B.Backlog analysis,,,FALSE,C,,C.Team building,,,FALSE,D,,D.Team motivation,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b864d16e-61aa-4d11-a868-5d309da8b176,exam-hall-05,SINGLE_CHOICE,DRAFT,,,A company is kicking off a new hybrid project to be in compliance with new government regulations. The team has established a reliable velocity of 40 story points per iteration. Every iteration lasts 2 weeks. The sponsor wants to know when the project will be done if there are 800 story points remaining.,,,A,,A.4 hours,,,FALSE,B,,B.8 weeks,,,FALSE,C,,C.40 days,,,FALSE,D,,D.10 months,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c55a73f3-9d3c-4e60-98dd-9df56f07c282,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"A project manager was just given a new project to handle. She is working on the project documents and, after reading the Project Charter, is compiling the risks as she sees them. Once she completes the list, when should it be reviewed?",,,A,,A.When starting the project and as each risk is closed.,,,FALSE,B,,"B.While organizing, preparing, and carrying out the work.",,,FALSE,C,,C.During weekly meetings as new risks are identified and added.,,,FALSE,D,,D.Regularly and throughout the project.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4280a691-3d9f-402d-a311-9b96ad180ee1,exam-hall-05,SINGLE_CHOICE,DRAFT,,,At which stage in the Tuckman team development model should the project manager put the most focus on increasing team motivation?,,,A,,A.Forming,,,TRUE,B,,B.Storming,,,FALSE,C,,C.Norming,,,FALSE,D,,D.Performing,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f9d6952-1b90-4e22-8015-a5628b332720,exam-hall-05,SINGLE_CHOICE,DRAFT,,,An executive stakeholder has crucial decision power on the execution and success of a project. How should this stakeholder's importance be reflected in the stakeholder engagement plan?,,,A,,"A.Describe the executive's support level, expectations, risk threshold, and appropriate communications for various project needs.",,,TRUE,B,,B.Rank the executive in an organizational chart and illustrate any affinities or hostilities with other stakeholders.,,,FALSE,C,,"C.Label the executive as ""supportive"" and ensure that email, phone numbers, and absence/vacation times are up to date.",,,FALSE,D,,D.Describe the executive's involvement in similar past projects in order to decide the appropriate engagement level on a case-by-case basis.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647d8cce-b042-4559-9cef-b7a7626980ea,exam-hall-05,SINGLE_CHOICE,DRAFT,,,A project team has identified a number of defects with some deliverables and intends to resolve these as soon as possible. The project manager will need to submit a change request to the change control board (CCB). What should the project manager do before the request is submitted?,,,A,,A.Implement the changes immediately due to time constraints.,,,FALSE,B,,B.Send the change request to the client for approval.,,,FALSE,C,,C.Complete an impact analysis of each requested change.,,,TRUE,D,,D.Send the change requests to the sponsor for approval.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154c6887-fcaf-4767-8efa-7ac71078bdad,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"A project team uses the Internal Rate of Return (IRR) occasionally to select the project projected to be most beneficial to the company. On one such occasion the IRR figures for the four projects were: Project A = 5%, Project B = 0%, Project C = 3% , Project D = 10%. Which of these projects should be selected based on these IRR figures provided?",,,A,,A.Project A,,,FALSE,B,,B.Project B,,,FALSE,C,,C.Project C,,,FALSE,D,,D.Project D,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27edf68-13a7-4297-8e18-1771227caa76,exam-hall-05,SINGLE_CHOICE,DRAFT,,,project manager participates in a focus group that implements project management changes across the organization. The goal is to improve project effectiveness and success. Which process should the project manager suggest for lasting and successful change within projects?,,,A,,A.Conduct individualized skills assessments and provide targeted training for each team member.,,,FALSE,B,,B.Monitor external regulations and adapt project management practices accordingly.,,,FALSE,C,,C.Faciliate open communication and build buy-in from all project stakeholders.,,,FALSE,D,,D.Implement a project management change management plan aligned with industry best practices.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76884f4e-7516-4339-b3c5-79fe524162a3,exam-hall-05,MULTIPLE_CHOICE,DRAFT,,,"When managing a strategic project for their organization, what four tools should a project manager use for risk analysis? (Choose four)",,,A,,A.Brainstorming,,,TRUE,B,,B.Inspection,,,FALSE,C,,C.Risk checklists,,,TRUE,D,,D.Product evaluation,,,FALSE,E,,E.Interviewing,,,TRUE,F,,F.Decision tree analysis,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56728226-bfd6-4cc2-b8e6-2196e31568ae,exam-hall-05,MULTIPLE_CHOICE,DRAFT,,,"The project team members are dispersed across different countries. Suddenly, travel restrictions do not allow team members to collocate. When analyzing project risks, which risk analysis tools should the project manager use? (Choose two).",,,A,,A.Risk checklist,,,TRUE,B,,B.Context diagram,,,FALSE,C,,C.Meetings,,,FALSE,D,,D.Data representation,,,FALSE,E,,E.Diagramming techniques,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833733b6-6322-479e-99d6-b227b55d0e53,exam-hall-05,SINGLE_CHOICE,DRAFT,,,"During a team meeting, team members asked the project manager to advise them on project dependencies. What should the project manager ask the team to do for internal dependencies?",,,A,,A.Become familiar with the latest organizational changes.,,,TRUE,B,,B.Read about the merger with a competing organization.,,,FALSE,C,,C.Check the changes related to the work-from-home policy.,,,FALSE,D,,D.Become familiar with the upgrade of the Internet provider.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
