external_id,topic_slug,type,status,content_vi,explanation_vi,content_en,explanation_en,media_ids,option_1_label,option_1_content_vi,option_1_content_en,option_1_match_vi,option_1_match_en,option_1_correct,option_2_label,option_2_content_vi,option_2_content_en,option_2_match_vi,option_2_match_en,option_2_correct,option_3_label,option_3_content_vi,option_3_content_en,option_3_match_vi,option_3_match_en,option_3_correct,option_4_label,option_4_content_vi,option_4_content_en,option_4_match_vi,option_4_match_en,option_4_correct,option_5_label,option_5_content_vi,option_5_content_en,option_5_match_vi,option_5_match_en,option_5_correct,option_6_label,option_6_content_vi,option_6_content_en,option_6_match_vi,option_6_match_en,option_6_correct,option_7_label,option_7_content_vi,option_7_content_en,option_7_match_vi,option_7_match_en,option_7_correct,option_8_label,option_8_content_vi,option_8_content_en,option_8_match_vi,option_8_match_en,option_8_correct,option_9_label,option_9_content_vi,option_9_content_en,option_9_match_vi,option_9_match_en,option_9_correct,option_10_label,option_10_content_vi,option_10_content_en,option_10_match_vi,option_10_match_en,option_10_correct,option_11_label,option_11_content_vi,option_11_content_en,option_11_match_vi,option_11_match_en,option_11_correct,option_12_label,option_12_content_vi,option_12_content_en,option_12_match_vi,option_12_match_en,option_12_correct,option_13_label,option_13_content_vi,option_13_content_en,option_13_match_vi,option_13_match_en,option_13_correct,option_14_label,option_14_content_vi,option_14_content_en,option_14_match_vi,option_14_match_en,option_14_correct,option_15_label,option_15_content_vi,option_15_content_en,option_15_match_vi,option_15_match_en,option_15_correct,option_16_label,option_16_content_vi,option_16_content_en,option_16_match_vi,option_16_match_en,option_16_correct,option_17_label,option_17_content_vi,option_17_content_en,option_17_match_vi,option_17_match_en,option_17_correct,option_18_label,option_18_content_vi,option_18_content_en,option_18_match_vi,option_18_match_en,option_18_correct,option_19_label,option_19_content_vi,option_19_content_en,option_19_match_vi,option_19_match_en,option_19_correct,option_20_label,option_20_content_vi,option_20_content_en,option_20_match_vi,option_20_match_en,option_20_correct
57fe2e2f-fcc0-456b-bf25-aba31b49b908,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are leading a software development project for a client. Due to unstable requirements, you have elected to use a change-driven life cycle. You are currently facilitating an iteration planning meeting with the product owner and the development team. What should you do as part of the meeting?",,,A,,Control the scope to prevent scope creep,,,FALSE,B,,Review the product increment and get feedback,,,FALSE,C,,Make sure the scope of the iteration is fixed,,,TRUE,D,,Recommend improvements for the next iteration,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1ba47fe-fb6e-4958-a291-b7403d76f1b4,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You have been assigned to lead an initiative for which the business case has not been sufficiently made to get approval to initiate a hybrid project. In some of the past projects, teams realized too late into project execution that no one in the company had the skills needed to build some of the features, so it was developed by a contractor, resulting in cost overruns. What would you do differently in your assignment to avoid cost overruns?",,,A,,Start with a proof of concept,,,TRUE,B,,Use burndown charts for reporting,,,FALSE,C,,Develop a project charter,,,FALSE,D,,Encourage team knowledge sharing,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20035439-efc8-476a-acba-e693af26b505,old-exam-01,SINGLE_CHOICE,DRAFT,,,"A project manager is developing a quality management plan for a project to design a medical device. Given the nature of the product, quality will play a vital role. Additionally, the acceptance criteria for the project deliverables will have a direct impact on quality standards. The project manager wants to gain an understanding of the acceptance criteria. What document should the project manager review for this purpose?",,,A,,The project charter,,,FALSE,B,,The requirements management plan,,,FALSE,C,,The scope statement,,,TRUE,D,,The acceptance criteria register,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a5f4ed1-65be-4aff-a026-19339dd14869,old-exam-01,SINGLE_CHOICE,DRAFT,,,"As project execution begins, the project manager acquires the project team and, based on project needs, decides that the team will use Scrum to develop the product of the project. After conducting an assessment of the project team's Scrum skillset, the project manager realizes that according to the Shu-Ha-Ri model, the team is at the Shu level. What should the project manager recommend to the team?",,,A,,Request project termination,,,FALSE,B,,Modify Scrum to fit the project needs,,,FALSE,C,,Develop a new agile method,,,FALSE,D,,Closely follow Scrum ceremonies,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bbe10d3-c097-4f73-be51-8c83eced8418,old-exam-01,SINGLE_CHOICE,DRAFT,,,The project manager and a stakeholder get into a heated debate about the stakeholder's idea requiring a scope change to the project. The project manager says the change will not be implemented and that the stakeholder must drop the idea. The project manager emphasizes that she is the project manager and the decision is final. Should the project manager have responded differently to resolve the conflict?,,,A,,No; The project manager has the formal authority to make the final decision.,,,FALSE,B,,Yes; The project manager should have discussed the idea with other stakeholders.,,,TRUE,C,,No; The project manager was demonstrating the culture in which the company works.,,,FALSE,D,,Yes; The project manager should have compromised with the stakeholder.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee666727-ed32-4383-a44a-468ee7da23aa,old-exam-01,SINGLE_CHOICE,DRAFT,,,You are leading a hybrid project with an agile team developing the web application and a traditional engineering team to design the servers that will host the application. You want to determine what does your company say about the use of social media tools to communicate and work with the stakeholders to meet their needs and expectations. What is your best course of action?,,,A,,Review the stakeholder register,,,FALSE,B,,Check the organizational process assets,,,TRUE,C,,Consult with the project sponsor,,,FALSE,D,,Check the lessons learned repository,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b157bb0a-a321-455b-907f-062cea992d45,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are attempting to coordinate activities between your project, another related project, and operations, all of which are being managed as a group. A conflict has arisen over control of a key resource that is vital to both projects as well as operations. The conflict has reached an impasse and needs to be resolved by a higher authority. What is your best course of action?",,,A,,Discuss the problem with the portfolio manager,,,TRUE,B,,Escalate the issue to the operations manager,,,FALSE,C,,Raise the issue with the other project manager,,,FALSE,D,,Request help from the project management office,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4d3a1a6-6b92-4625-b32f-5f84e9b01970,old-exam-01,SINGLE_CHOICE,DRAFT,,,"A project manager is determining the budget for a software development project where the product will be built incrementally. Since the project is subject to a strict budget, the project manager has to ensure that scope and schedule baselines stay within cost constraints. The project manager includes budgetary requirements in the release plan. How can the information in the release plan help the project manager with determining the project budget?",,,A,,The release plan can become a part of the cost management plan.,,,FALSE,B,,The velocity can be increased for the project to stay within budget constraints.,,,FALSE,C,,Release burndown charts can be updated with cost trend lines.,,,FALSE,D,,Review meetings with stakeholders can be used to discuss the scope and schedule.,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f24e64c6-2cb7-49c6-a1d5-d2a53380db4e,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are leading a software development project using agile methodologies. If the project is successful, it will open up vast opportunities for future revenue and growth. The project has a high risk of failure, but the potential benefits outweigh the risks. These risks and rewards must be considered when selecting the content of each iteration. Which features should be prioritized and developed first in this scenario?",,,A,,High-value and low-risk features,,,FALSE,B,,Low-value and low-risk features,,,FALSE,C,,High-value and high-risk features,,,TRUE,D,,Low-value and high-risk features,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c3a741-c9af-49e1-ba50-77879266a6c0,old-exam-01,SINGLE_CHOICE,DRAFT,,,A project manager is explaining the roles and responsibilities for the quality assurance process with the project team. Who will play a role in this process?,,,A,,"The project manager, project team, and management of the performing organization",,,FALSE,B,,The project sponsor along with the project manager and project team,,,FALSE,C,,The project manager along with the project team,,,FALSE,D,,"The project manager, project team, project sponsor, management of the performing organization, and the customer",,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdbd360b-4a25-458e-aeb7-c1a6a0007bfd,old-exam-01,SINGLE_CHOICE,DRAFT,,,"Two days before the end of the last iteration of the project, an agile coach has noticed that the performance of one of the developers significantly degraded, risking the iteration goal. The coach and the developer have a one-on-one coaching meeting scheduled a day after the iteration's end date. What is the best course of action for the agile coach to take in this situation?",,,A,,Conduct the individual performance appraisal of the developer,,,FALSE,B,,Ask the team to swarm on the tasks assigned to the developer,,,FALSE,C,,Employ real-time feedback to address the issue with the developer,,,TRUE,D,,Wait for the one-on-one meeting scheduled with the developer,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93704b4c-f202-47ed-80e3-fd3ead4d42fa,old-exam-01,SINGLE_CHOICE,DRAFT,,,"After the project team has completed their first iteration, you are requested to provide the project's status report to the sponsor. You collect the following data: The cost baseline for the entire project is $528,000. The schedule baseline provides for six two-week iterations. The actual costs associated with the first iteration were $80,000. The team completed 45 of 50 story points planned for the first iteration. What should you report to the sponsor?",,,A,,The team's velocity in the first iteration is zero,,,FALSE,B,,The team's velocity in the first iteration is 50,,,FALSE,C,,The SPI for the first iteration is 0.9,,,TRUE,D,,The CPI for the first iteration is 1.1,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bbc36fb6-c232-4462-a19c-b6db0921d0fc,old-exam-01,SINGLE_CHOICE,DRAFT,,,"An organization is transitioning from predictive project management to agile. As a project manager, your upcoming project will require compliance reporting that will need to be submitted to internal auditors due to regulatory oversight. How might you address the need for compliance reporting in this hybrid environment?",,,A,,Work with the auditors to streamline the process,,,TRUE,B,,Task one of the team members to complete the compliance reporting,,,FALSE,C,,Transfer the responsibility of compliance reporting to the legal department,,,FALSE,D,,Avoid agile as it not suitable for projects that operate in a regulatory environment,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08666f93-1345-4aff-af7e-42b734886760,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are leading an agile software development project. During a sprint review, the customer rejects the deliverables stating that the grade is acceptable but not the quality. Of the following, which might be the best course of action?",,,A,,Add another developer to increase velocity,,,FALSE,B,,Remove some of the features and focus on quality for the next iteration,,,FALSE,C,,Increase the number of features for the next sprint,,,FALSE,D,,Introduce more rigorous testing during the next sprint to reduce bugs,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a61f7901-e146-4ed8-b297-9407b5d86e2a,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are managing a project to build 100 site towers, and you have just completed building the 50th tower. To mark the successful completion of this first significant milestone, you hold a celebration where you share the developments, challenges, and lessons learned so far on the project. In what process will you use this information and knowledge gained so far to improve the future performance of the project?",,,A,,Control Quality,,,FALSE,B,,Perform Continuous Improvement,,,FALSE,C,,Manage Quality,,,FALSE,D,,Direct and Manage Project Work,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f43ba5f-183b-4185-8497-c907c0e173e1,old-exam-01,SINGLE_CHOICE,DRAFT,,,You are leading a project with a critical time constraint and cannot afford any project delays. An argument between two project team members over a report format to document their testing results turns into a shouting match. The team members draw you into their argument. You realize that resolving the conflict would delay the project timeline. What is your best course of action?,,,A,,Tell the team members to figure it out for themselves,,,FALSE,B,,Look for an approach that would completely satisfy both team members,,,FALSE,C,,Request the team members to go back to work to avoid any further delays,,,FALSE,D,,Select the report format that you think is best and make the decision,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0980b366-741f-4bfa-b545-08ece93894f8,old-exam-01,SINGLE_CHOICE,DRAFT,,,"The PMBOK® Guide defines project charter as a document that ""formally authorizes the existence of a project and provides the project manager with the authority to apply organizational resources to project activities."" Developing project charters on agile projects:",,,A,,Must follow the PMBOK® Guide processes,,,FALSE,B,,Must not follow the PMBOK® Guide processes,,,FALSE,C,,Is not required because Agile is paperless,,,FALSE,D,,Does not necessarily require a formal document,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eaa9390-d8b1-4b74-b093-4bc87c7d0f55,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are managing a project with stakeholders from many different departments including marketing, engineering, and information technology. As you are monitoring stakeholder engagement, it becomes clear to you that stakeholders from the marketing department who used to be supportive appear to be neutral. After researching the reasons for the gap, you discover the marketing department views the project communications to be too technical, leading them to lose interest in the project. What might be your next step?",,,A,,Perform a communication styles assessment,,,TRUE,B,,Provide technical training for the marketing department,,,FALSE,C,,Update the communications management plan,,,FALSE,D,,Review the stakeholder engagement assessment matrix,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63cb60b5-86ab-4c9f-a3f0-10f99f61c254,old-exam-01,SINGLE_CHOICE,DRAFT,,,"To ensure that lessons learned are captured and documented throughout the project life cycle, the project manager creates the lessons learned register. What project management process is being performed?",,,A,,Direct and Manage Project Work,,,FALSE,B,,Monitor and Control Project Work,,,FALSE,C,,Manage Project Knowledge,,,TRUE,D,,Create Lessons Learned,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7597abc2-c6fb-4d6f-97dd-05fc5b87ac68,old-exam-01,SINGLE_CHOICE,DRAFT,,,"The project requires ongoing stakeholder engagement and needs to respond to high levels of change. The project manager has chosen an adaptive life cycle for the project. The backlog contains an ordered list of requirements and work. At the beginning of each iteration, the team determines how many of the items on the backlog can be delivered within the next iteration. Which process(es) will the project team need to repeat with each iteration?",,,A,,Define Scope,,,FALSE,B,,Collect Requirements and Create WBS,,,FALSE,C,,Collect Requirements and Define Scope,,,FALSE,D,,"Collect Requirements, Define Scope, and Create WBS",,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770de4b6-fd01-448b-be20-1bba0eae5ae9,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You meet with your team and key stakeholders to decide on what approach, waterfall or agile, should be used for your project. You explain to the meeting participants that continuous improvement is of utmost priority for the project. Someone asks you how waterfall methodologies compare with agile as it relates to continuous improvement. How should you respond to this question?",,,A,,"Waterfall takes a more proactive approach to continuous improvement, comparing to agile which is more reactive.",,,FALSE,B,,Agile projects conduct retrospectives during project execution but not at the end of the project as in waterfall.,,,FALSE,C,,Agile teams tend to be more focused on continuous improvement and will review performance more regularly.,,,TRUE,D,,Continuous improvement is handled essentially the same in agile and waterfall project management frameworks.,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b39aafc1-e684-4184-999e-78ad25fd393b,old-exam-01,SINGLE_CHOICE,DRAFT,,,"A project manager is implementing the quality management plan for a project to construct a natural gas pipeline. During this process, an internal audit discovers that while the project meets all applicable government regulations, there is a discrepancy with ISO 9000 criteria. Which tailoring consideration did the project manager most likely neglect earlier in the project?",,,A,,Continuous improvement,,,FALSE,B,,Standards and regulatory compliance,,,TRUE,C,,Project life cycle,,,FALSE,D,,"Since the project meets all applicable government regulations, nothing was missed earlier in the project",,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97605e31-72b1-4ea1-af32-f6aba0568689,old-exam-01,SINGLE_CHOICE,DRAFT,,,"As a project manager, you recently completed a project team performance appraisal, and a previously unknown competency gap in technical skills was uncovered, which needs to be addressed. What should you do next?",,,A,,Implement the response planned for this risk,,,FALSE,B,,Conduct unplanned training to address the competency gap,,,TRUE,C,,Consult the training management plan,,,FALSE,D,,Let go of the staff who have technical skill gaps,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c317b2a-4bec-4951-bcab-ca0f0867da6a,old-exam-01,SINGLE_CHOICE,DRAFT,,,"You are leading two independent teams working on the same project. The nature of the deliverables requires that one team takes a predictive approach, while the other uses Scrum. Due to dependencies between the teams and the variable nature of the outputs from the Scrum team, the predictive team needs to confirm their understanding of the Scrum team's activities with the shortest feedback loop possible. What is your best course of action?",,,A,,Include a project retrospective into the project schedule,,,FALSE,B,,Request that the Scrum team use information radiators,,,FALSE,C,,Incorporate the use of periodic customer feedback loops,,,FALSE,D,,Have the predictive team attend the daily scrum meetings,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
